order date,Product Name,Category,Units Sold,Price, Revenue ,Discount,Units Returned,Location,Platform,,,,,
10/24/2022,BCAA,Amino Acid,153,22.89," ? 3,502.17 ",0.02,1,USA,Amazon,,,,,
10/24/2022,Creatine,Performance,166,38.09," ? 6,322.94 ",0.11,1,Canada,Walmart,,,,,
10/24/2022,Zinc,Mineral,154,13.06," ? 2,011.24 ",0.12,3,USA,Walmart,,,,,
10/24/2022,Collagen Peptides,Protein,131,17.68," ? 2,316.08 ",0.19,2,UK,Amazon,,,,,
10/24/2022,Magnesium,Mineral,152,54.42," ? 8,271.84 ",0.19,3,Canada,Walmart,,,,,
10/24/2022,Ashwagandha,Herbal,162,32.9," ? 5,329.80 ",0.22,4,USA,iHerb,,,,,
10/24/2022,Melatonin,Sleep Aid,181,53.67," ? 9,714.27 ",0.1,0,USA,Walmart,,,,,
10/24/2022,Biotin,Vitamin,129,22.49," ? 2,901.21 ",0.12,2,UK,Walmart,,,,,
10/24/2022,Green Tea Extract,Fat Burner,151,36.97," ? 5,582.47 ",0.13,0,Canada,iHerb,,,,,
10/24/2022,Iron Supplement,Mineral,131,20.25," ? 2,652.75 ",0.22,3,Canada,Amazon,,,,,
10/24/2022,Electrolyte Powder,Hydration,141,18.77," ? 2,646.57 ",0.2,3,Canada,iHerb,,,,,
10/31/2022,Whey Protein,Protein,165,47.93," ? 7,908.45 ",0.02,0,Canada,Amazon,,,,,
10/31/2022,Vitamin C,Vitamin,160,59.78," ? 9,564.80 ",0.02,3,Canada,Walmart,,,,,
10/31/2022,Fish Oil,Omega,149,50.86," ? 7,578.14 ",0.23,1,Canada,iHerb,,,,,
10/31/2022,Multivitamin,Vitamin,177,14.1," ? 2,495.70 ",0.11,3,USA,Walmart,,,,,
10/31/2022,Pre-Workout,Performance,149,46.48," ? 6,925.52 ",0.05,4,Canada,iHerb,,,,,
10/31/2022,BCAA,Amino Acid,143,31.12," ? 4,450.16 ",0.04,1,USA,Walmart,,,,,
10/31/2022,Creatine,Performance,138,19.35," ? 2,670.30 ",0.12,2,Canada,Amazon,,,,,
10/31/2022,Zinc,Mineral,152,41.83," ? 6,358.16 ",0.17,2,UK,iHerb,,,,,
10/31/2022,Collagen Peptides,Protein,148,13.49," ? 1,996.52 ",0.21,2,USA,Walmart,,,,,
10/31/2022,Magnesium,Mineral,140,10.63," ? 1,488.20 ",0.05,0,Canada,Amazon,,,,,
10/31/2022,Ashwagandha,Herbal,161,50.68," ? 8,159.48 ",0,1,USA,Walmart,,,,,
10/31/2022,Melatonin,Sleep Aid,157,42.49," ? 6,670.93 ",0.02,0,Canada,Walmart,,,,,
10/31/2022,Biotin,Vitamin,149,17.29," ? 2,576.21 ",0.05,0,USA,Amazon,,,,,
10/31/2022,Green Tea Extract,Fat Burner,140,29.76," ? 4,166.40 ",0.16,1,Canada,Amazon,,,,,
10/31/2022,Iron Supplement,Mineral,161,16.33," ? 2,629.13 ",0.01,3,Canada,Amazon,,,,,
10/31/2022,Electrolyte Powder,Hydration,129,11.11," ? 1,433.19 ",0.16,1,USA,Walmart,,,,,
11/7/2022,Whey Protein,Protein,147,24.84," ? 3,651.48 ",0.04,0,Canada,iHerb,,,,,
11/7/2022,Vitamin C,Vitamin,134,22.03," ? 2,952.02 ",0.08,4,Canada,Walmart,,,,,
11/7/2022,Fish Oil,Omega,145,26.23," ? 3,803.35 ",0.05,0,Canada,Amazon,,,,,
11/7/2022,Multivitamin,Vitamin,121,31.18," ? 3,772.78 ",0.05,1,UK,Walmart,,,,,
11/7/2022,Pre-Workout,Performance,134,23.58," ? 3,159.72 ",0.09,0,Canada,Amazon,,,,,
11/7/2022,BCAA,Amino Acid,147,26.44," ? 3,886.68 ",0.22,3,Canada,iHerb,,,,,
11/7/2022,Creatine,Performance,156,13.78," ? 2,149.68 ",0.12,5,UK,Amazon,,,,,
11/7/2022,Zinc,Mineral,158,36.16," ? 5,713.28 ",0.23,3,USA,Amazon,,,,,
11/7/2022,Collagen Peptides,Protein,164,25.23," ? 4,137.72 ",0.01,4,UK,iHerb,,,,,
11/7/2022,Magnesium,Mineral,153,17.46," ? 2,671.38 ",0.21,3,UK,iHerb,,,,,
11/7/2022,Ashwagandha,Herbal,162,28.3," ? 4,584.60 ",0.08,0,Canada,iHerb,,,,,
11/7/2022,Melatonin,Sleep Aid,164,41.54," ? 6,812.56 ",0.13,2,Canada,Walmart,,,,,
11/7/2022,Biotin,Vitamin,172,48.67," ? 8,371.24 ",0.01,0,UK,iHerb,,,,,
11/7/2022,Green Tea Extract,Fat Burner,147,49.46," ? 7,270.62 ",0.13,0,USA,Walmart,,,,,
11/7/2022,Iron Supplement,Mineral,162,37.73," ? 6,112.26 ",0.2,2,USA,iHerb,,,,,
11/7/2022,Electrolyte Powder,Hydration,139,41.41," ? 5,755.99 ",0.18,2,UK,Walmart,,,,,
11/14/2022,Whey Protein,Protein,187,57.55," ? 10,761.85 ",0.13,2,USA,Amazon,,,,,
11/14/2022,Vitamin C,Vitamin,131,48.47," ? 6,349.57 ",0.18,0,UK,Walmart,,,,,
11/14/2022,Fish Oil,Omega,152,59.79," ? 9,088.08 ",0.22,0,Canada,Walmart,,,,,
11/14/2022,Multivitamin,Vitamin,145,32.11," ? 4,655.95 ",0.16,1,Canada,Walmart,,,,,
11/14/2022,Pre-Workout,Performance,143,17.28," ? 2,471.04 ",0.21,1,UK,Amazon,,,,,
11/14/2022,BCAA,Amino Acid,146,34.83," ? 5,085.18 ",0.14,4,USA,Amazon,,,,,
11/14/2022,Creatine,Performance,167,33.66," ? 5,621.22 ",0.24,1,USA,iHerb,,,,,
11/14/2022,Zinc,Mineral,145,15.72," ? 2,279.40 ",0.19,2,Canada,iHerb,,,,,
11/14/2022,Collagen Peptides,Protein,140,59.27," ? 8,297.80 ",0.09,1,USA,Amazon,,,,,
11/14/2022,Magnesium,Mineral,169,20.74," ? 3,505.06 ",0.22,6,Canada,Walmart,,,,,
11/14/2022,Ashwagandha,Herbal,130,29.53," ? 3,838.90 ",0.13,3,Canada,iHerb,,,,,
11/14/2022,Melatonin,Sleep Aid,139,38.09," ? 5,294.51 ",0,1,USA,iHerb,,,,,
11/14/2022,Biotin,Vitamin,128,12," ? 1,536.00 ",0.21,0,Canada,Amazon,,,,,
11/14/2022,Green Tea Extract,Fat Burner,144,47.31," ? 6,812.64 ",0.05,0,Canada,Walmart,,,,,
11/14/2022,Iron Supplement,Mineral,158,48.3," ? 7,631.40 ",0.11,1,USA,iHerb,,,,,
11/14/2022,Electrolyte Powder,Hydration,148,55.11," ? 8,156.28 ",0.01,1,UK,iHerb,,,,,
11/21/2022,Whey Protein,Protein,167,56.62," ? 9,455.54 ",0.16,4,USA,Walmart,,,,,
11/21/2022,Vitamin C,Vitamin,160,21.56," ? 3,449.60 ",0.1,0,Canada,iHerb,,,,,
11/21/2022,Fish Oil,Omega,150,57.81," ? 8,671.50 ",0.11,2,Canada,iHerb,,,,,
11/21/2022,Multivitamin,Vitamin,175,20.43," ? 3,575.25 ",0.12,1,UK,Amazon,,,,,
11/21/2022,Pre-Workout,Performance,146,51.32," ? 7,492.72 ",0.11,1,UK,Walmart,,,,,
11/21/2022,BCAA,Amino Acid,150,17.56," ? 2,634.00 ",0.15,1,UK,Amazon,,,,,
11/21/2022,Creatine,Performance,166,26.45," ? 4,390.70 ",0.15,0,Canada,Walmart,,,,,
11/21/2022,Zinc,Mineral,142,27.68," ? 3,930.56 ",0.13,2,UK,Walmart,,,,,
11/21/2022,Collagen Peptides,Protein,152,25.39," ? 3,859.28 ",0.03,2,Canada,Walmart,,,,,
11/21/2022,Magnesium,Mineral,165,30.35," ? 5,007.75 ",0.12,2,USA,Amazon,,,,,
11/21/2022,Ashwagandha,Herbal,156,46.07," ? 7,186.92 ",0.02,1,USA,Walmart,,,,,
11/21/2022,Melatonin,Sleep Aid,163,17.45," ? 2,844.35 ",0.25,3,UK,iHerb,,,,,
11/21/2022,Biotin,Vitamin,160,19.19," ? 3,070.40 ",0.24,2,Canada,Amazon,,,,,
11/21/2022,Green Tea Extract,Fat Burner,165,26.76," ? 4,415.40 ",0.25,2,USA,iHerb,,,,,
11/21/2022,Iron Supplement,Mineral,135,34.1," ? 4,603.50 ",0.01,1,Canada,Amazon,,,,,
11/21/2022,Electrolyte Powder,Hydration,147,27.75," ? 4,079.25 ",0.25,0,Canada,Walmart,,,,,
11/28/2022,Whey Protein,Protein,153,46.69," ? 7,143.57 ",0.25,3,Canada,Amazon,,,,,
11/28/2022,Vitamin C,Vitamin,152,51.75," ? 7,866.00 ",0.23,5,Canada,Walmart,,,,,
11/28/2022,Fish Oil,Omega,136,14.45," ? 1,965.20 ",0.07,2,USA,Amazon,,,,,
11/28/2022,Multivitamin,Vitamin,165,41.55," ? 6,855.75 ",0.13,2,Canada,Walmart,,,,,
11/28/2022,Pre-Workout,Performance,146,43.86," ? 6,403.56 ",0.17,1,UK,Walmart,,,,,
11/28/2022,BCAA,Amino Acid,167,29.06," ? 4,853.02 ",0.19,1,USA,iHerb,,,,,
11/28/2022,Creatine,Performance,168,28.47," ? 4,782.96 ",0.22,1,Canada,iHerb,,,,,
11/28/2022,Zinc,Mineral,150,23.83," ? 3,574.50 ",0.16,0,Canada,iHerb,,,,,
11/28/2022,Collagen Peptides,Protein,167,19.54," ? 3,263.18 ",0.17,2,USA,Amazon,,,,,
11/28/2022,Magnesium,Mineral,137,30.45," ? 4,171.65 ",0.17,2,Canada,Walmart,,,,,
11/28/2022,Ashwagandha,Herbal,151,47.9," ? 7,232.90 ",0.15,2,Canada,Amazon,,,,,
11/28/2022,Melatonin,Sleep Aid,144,40.75," ? 5,868.00 ",0.21,1,USA,Amazon,,,,,
11/28/2022,Biotin,Vitamin,139,28.56," ? 3,969.84 ",0.17,1,UK,Amazon,,,,,
11/28/2022,Green Tea Extract,Fat Burner,164,44.23," ? 7,253.72 ",0.05,5,USA,Amazon,,,,,
11/28/2022,Iron Supplement,Mineral,164,26.51," ? 4,347.64 ",0.13,0,Canada,Amazon,,,,,
11/28/2022,Electrolyte Powder,Hydration,151,37.65," ? 5,685.15 ",0.16,1,Canada,Walmart,,,,,
12/5/2022,Whey Protein,Protein,150,15.43," ? 2,314.50 ",0.2,0,USA,Amazon,,,,,
12/5/2022,Vitamin C,Vitamin,117,48.25," ? 5,645.25 ",0.1,2,Canada,Walmart,,,,,
12/5/2022,Fish Oil,Omega,151,45.84," ? 6,921.84 ",0.03,2,UK,iHerb,,,,,
12/5/2022,Multivitamin,Vitamin,136,48.06," ? 6,536.16 ",0.24,1,UK,iHerb,,,,,
12/5/2022,Pre-Workout,Performance,163,50.36," ? 8,208.68 ",0.16,0,USA,Walmart,,,,,
12/5/2022,BCAA,Amino Acid,143,29.15," ? 4,168.45 ",0.05,2,Canada,Amazon,,,,,
12/5/2022,Creatine,Performance,151,55.71," ? 8,412.21 ",0.13,1,UK,Amazon,,,,,
12/5/2022,Zinc,Mineral,149,12.8," ? 1,907.20 ",0.1,0,USA,Amazon,,,,,
12/5/2022,Collagen Peptides,Protein,152,36.68," ? 5,575.36 ",0.03,3,UK,iHerb,,,,,
12/5/2022,Magnesium,Mineral,168,27.17," ? 4,564.56 ",0.15,0,UK,Walmart,,,,,
12/5/2022,Ashwagandha,Herbal,145,55.78," ? 8,088.10 ",0.21,2,Canada,Amazon,,,,,
12/5/2022,Melatonin,Sleep Aid,151,56.62," ? 8,549.62 ",0.24,0,Canada,Amazon,,,,,
12/5/2022,Biotin,Vitamin,136,37.07," ? 5,041.52 ",0,0,UK,Amazon,,,,,
12/5/2022,Green Tea Extract,Fat Burner,167,27.86," ? 4,652.62 ",0.22,2,USA,iHerb,,,,,
12/5/2022,Iron Supplement,Mineral,162,15.67," ? 2,538.54 ",0.11,1,UK,Amazon,,,,,
12/5/2022,Electrolyte Powder,Hydration,152,59.57," ? 9,054.64 ",0.06,0,UK,Walmart,,,,,
12/12/2022,Whey Protein,Protein,151,31.99," ? 4,830.49 ",0.19,1,UK,Walmart,,,,,
12/12/2022,Vitamin C,Vitamin,154,11.25," ? 1,732.50 ",0.14,3,UK,Walmart,,,,,
12/12/2022,Fish Oil,Omega,172,32.94," ? 5,665.68 ",0.25,1,UK,Amazon,,,,,
12/12/2022,Multivitamin,Vitamin,166,35.71," ? 5,927.86 ",0.21,2,Canada,Amazon,,,,,
12/12/2022,Pre-Workout,Performance,141,33.99," ? 4,792.59 ",0.21,3,UK,Walmart,,,,,
12/12/2022,BCAA,Amino Acid,153,48.74," ? 7,457.22 ",0.18,1,UK,Walmart,,,,,
12/12/2022,Creatine,Performance,130,32.78," ? 4,261.40 ",0.09,2,Canada,Walmart,,,,,
12/12/2022,Zinc,Mineral,156,51.85," ? 8,088.60 ",0.07,0,USA,iHerb,,,,,
12/12/2022,Collagen Peptides,Protein,147,58.27," ? 8,565.69 ",0.2,4,UK,Walmart,,,,,
12/12/2022,Magnesium,Mineral,135,37.89," ? 5,115.15 ",0.07,2,UK,iHerb,,,,,
12/12/2022,Ashwagandha,Herbal,141,35.06," ? 4,943.46 ",0.06,2,Canada,Amazon,,,,,
12/12/2022,Melatonin,Sleep Aid,148,28.14," ? 4,164.72 ",0,1,UK,Amazon,,,,,
12/12/2022,Biotin,Vitamin,144,25.4," ? 3,657.60 ",0.07,1,USA,Amazon,,,,,
12/12/2022,Green Tea Extract,Fat Burner,134,44.62," ? 5,979.08 ",0.16,2,Canada,iHerb,,,,,
12/12/2022,Iron Supplement,Mineral,148,50.52," ? 7,476.96 ",0.11,2,USA,Amazon,,,,,
12/12/2022,Electrolyte Powder,Hydration,148,48.01," ? 7,105.48 ",0.04,1,UK,iHerb,,,,,
12/19/2022,Whey Protein,Protein,139,21.52," ? 2,991.28 ",0.14,2,Canada,Walmart,,,,,
12/19/2022,Vitamin C,Vitamin,161,59.44," ? 9,569.84 ",0.15,1,Canada,Walmart,,,,,
12/19/2022,Fish Oil,Omega,164,47.46," ? 7,783.44 ",0.05,1,UK,iHerb,,,,,
12/19/2022,Multivitamin,Vitamin,165,44.17," ? 7,288.05 ",0.15,3,UK,iHerb,,,,,
12/19/2022,Pre-Workout,Performance,142,16.16," ? 2,294.72 ",0.17,2,UK,Amazon,,,,,
12/19/2022,BCAA,Amino Acid,147,31," ? 4,557.00 ",0.05,1,USA,iHerb,,,,,
12/19/2022,Creatine,Performance,146,48.71," ? 7,111.66 ",0.15,0,Canada,iHerb,,,,,
12/19/2022,Zinc,Mineral,173,11.71," ? 2,025.83 ",0.2,1,UK,Walmart,,,,,
12/19/2022,Collagen Peptides,Protein,153,30.99," ? 4,741.47 ",0.22,1,UK,Amazon,,,,,
12/19/2022,Magnesium,Mineral,171,33.39," ? 5,709.69 ",0.02,3,UK,iHerb,,,,,
12/19/2022,Ashwagandha,Herbal,128,36.87," ? 4,719.36 ",0.04,0,UK,Amazon,,,,,
12/19/2022,Melatonin,Sleep Aid,147,18.03," ? 2,650.41 ",0.02,0,USA,Amazon,,,,,
12/19/2022,Biotin,Vitamin,158,32.63," ? 5,155.54 ",0.13,0,USA,iHerb,,,,,
12/19/2022,Green Tea Extract,Fat Burner,127,37.19," ? 4,723.13 ",0.18,1,USA,Walmart,,,,,
12/19/2022,Iron Supplement,Mineral,146,49.04," ? 7,159.84 ",0.09,2,UK,Amazon,,,,,
12/19/2022,Electrolyte Powder,Hydration,150,55.36," ? 8,304.00 ",0.23,1,USA,Amazon,,,,,
12/26/2022,Whey Protein,Protein,150,56.79," ? 8,518.50 ",0.11,0,USA,Walmart,,,,,
12/26/2022,Vitamin C,Vitamin,148,35.13," ? 5,199.24 ",0.14,1,UK,Amazon,,,,,
12/26/2022,Fish Oil,Omega,160,28.34," ? 4,534.40 ",0.19,1,USA,Walmart,,,,,
12/26/2022,Multivitamin,Vitamin,138,27.25," ? 3,760.50 ",0.03,6,USA,Walmart,,,,,
12/26/2022,Pre-Workout,Performance,122,32.6," ? 3,977.20 ",0.08,1,UK,Amazon,,,,,
12/26/2022,BCAA,Amino Acid,135,26.62," ? 3,593.70 ",0.15,2,Canada,Walmart,,,,,
12/26/2022,Creatine,Performance,167,40.42," ? 6,750.14 ",0.1,2,Canada,Amazon,,,,,
12/26/2022,Zinc,Mineral,160,15.19," ? 2,430.40 ",0.1,2,Canada,Walmart,,,,,
12/26/2022,Collagen Peptides,Protein,148,30.57," ? 4,524.36 ",0.15,7,Canada,iHerb,,,,,
12/26/2022,Magnesium,Mineral,150,18.14," ? 2,721.00 ",0.01,2,UK,Walmart,,,,,
12/26/2022,Ashwagandha,Herbal,151,44.77," ? 6,760.27 ",0.19,1,USA,iHerb,,,,,
12/26/2022,Melatonin,Sleep Aid,145,32.64," ? 4,732.80 ",0.2,2,USA,Walmart,,,,,
12/26/2022,Biotin,Vitamin,156,56.96," ? 8,885.76 ",0.14,1,USA,Walmart,,,,,
12/26/2022,Green Tea Extract,Fat Burner,146,42.54," ? 6,210.84 ",0.04,0,UK,Amazon,,,,,
12/26/2022,Iron Supplement,Mineral,157,34.98," ? 5,491.86 ",0.19,2,Canada,Walmart,,,,,
12/26/2022,Electrolyte Powder,Hydration,129,20.97," ? 2,705.13 ",0.06,1,Canada,iHerb,,,,,
1/2/2023,Whey Protein,Protein,150,13.38," ? 2,007.00 ",0.04,5,UK,Walmart,,,,,
1/2/2023,Vitamin C,Vitamin,149,52.44," ? 7,813.56 ",0.13,2,Canada,iHerb,,,,,
1/2/2023,Fish Oil,Omega,138,23.62," ? 3,259.56 ",0.21,0,Canada,iHerb,,,,,
1/2/2023,Multivitamin,Vitamin,160,54.06," ? 8,649.60 ",0.08,2,UK,iHerb,,,,,
1/2/2023,Pre-Workout,Performance,149,42.27," ? 6,298.23 ",0.24,0,Canada,Walmart,,,,,
1/2/2023,BCAA,Amino Acid,171,50.37," ? 8,613.27 ",0.1,1,Canada,Walmart,,,,,
1/2/2023,Creatine,Performance,166,36.73," ? 6,097.18 ",0.01,0,UK,Walmart,,,,,
1/2/2023,Zinc,Mineral,155,39.13," ? 6,065.15 ",0.04,1,UK,iHerb,,,,,
1/2/2023,Collagen Peptides,Protein,145,53.52," ? 7,760.40 ",0.19,0,UK,Amazon,,,,,
1/2/2023,Magnesium,Mineral,168,47.19," ? 7,927.92 ",0.04,2,Canada,Amazon,,,,,
1/2/2023,Ashwagandha,Herbal,140,10.84," ? 1,517.60 ",0.04,0,Canada,Walmart,,,,,
1/2/2023,Melatonin,Sleep Aid,140,44.6," ? 6,244.00 ",0.01,2,UK,Amazon,,,,,
1/2/2023,Biotin,Vitamin,173,40.72," ? 7,044.56 ",0.01,4,USA,Walmart,,,,,
1/2/2023,Green Tea Extract,Fat Burner,151,27.12," ? 4,095.12 ",0.02,1,UK,Amazon,,,,,
1/2/2023,Iron Supplement,Mineral,156,29.19," ? 4,553.64 ",0.03,1,USA,iHerb,,,,,
1/2/2023,Electrolyte Powder,Hydration,131,16.76," ? 2,195.56 ",0.15,1,UK,iHerb,,,,,
1/9/2023,Whey Protein,Protein,139,32.85," ? 4,566.15 ",0.1,1,USA,Amazon,,,,,
1/9/2023,Vitamin C,Vitamin,150,37.95," ? 5,692.50 ",0.17,0,USA,Walmart,,,,,
1/9/2023,Fish Oil,Omega,149,19.32," ? 2,878.68 ",0.14,3,Canada,iHerb,,,,,
1/9/2023,Multivitamin,Vitamin,167,30.96," ? 5,170.32 ",0.15,0,UK,Walmart,,,,,
1/9/2023,Pre-Workout,Performance,160,55.17," ? 8,827.20 ",0,1,USA,Walmart,,,,,
1/9/2023,BCAA,Amino Acid,163,54.72," ? 8,919.36 ",0.01,2,USA,Amazon,,,,,
1/9/2023,Creatine,Performance,152,35.68," ? 5,423.36 ",0.15,0,UK,Amazon,,,,,
1/9/2023,Zinc,Mineral,141,33.42," ? 4,712.22 ",0.21,1,Canada,Walmart,,,,,
1/9/2023,Collagen Peptides,Protein,170,48.54," ? 8,251.80 ",0.03,0,USA,Walmart,,,,,
1/9/2023,Magnesium,Mineral,141,50.97," ? 7,186.77 ",0.18,4,UK,iHerb,,,,,
1/9/2023,Ashwagandha,Herbal,158,44.95," ? 7,102.10 ",0.25,2,USA,Amazon,,,,,
1/9/2023,Melatonin,Sleep Aid,133,52.54," ? 6,987.82 ",0.24,0,UK,iHerb,,,,,
1/9/2023,Biotin,Vitamin,150,22.37," ? 3,355.50 ",0.15,1,USA,Amazon,,,,,
1/9/2023,Green Tea Extract,Fat Burner,144,36.46," ? 5,250.24 ",0.11,1,Canada,iHerb,,,,,
1/9/2023,Iron Supplement,Mineral,143,12.37," ? 1,768.91 ",0.05,2,UK,Walmart,,,,,
1/9/2023,Electrolyte Powder,Hydration,161,15.43," ? 2,484.23 ",0.19,1,UK,iHerb,,,,,
1/16/2023,Whey Protein,Protein,178,26.34," ? 4,688.52 ",0.07,2,USA,Walmart,,,,,
1/16/2023,Vitamin C,Vitamin,129,18.79," ? 2,423.91 ",0.19,1,USA,iHerb,,,,,
1/16/2023,Fish Oil,Omega,147,20.71," ? 3,044.37 ",0.14,4,USA,iHerb,,,,,
1/16/2023,Multivitamin,Vitamin,128,22.15," ? 2,835.20 ",0.06,1,UK,Amazon,,,,,
1/16/2023,Pre-Workout,Performance,138,41.84," ? 5,773.92 ",0.13,1,USA,Walmart,,,,,
1/16/2023,BCAA,Amino Acid,138,30.06," ? 4,148.28 ",0.2,2,UK,Amazon,,,,,
1/16/2023,Creatine,Performance,134,55.41," ? 7,424.94 ",0.13,3,Canada,Amazon,,,,,
1/16/2023,Zinc,Mineral,125,36.97," ? 4,621.25 ",0.22,0,UK,Walmart,,,,,
1/16/2023,Collagen Peptides,Protein,140,53.29," ? 7,460.60 ",0.23,5,UK,iHerb,,,,,
1/16/2023,Magnesium,Mineral,181,12.39," ? 2,242.59 ",0.04,1,UK,Walmart,,,,,
1/16/2023,Ashwagandha,Herbal,137,55.87," ? 7,654.19 ",0.12,0,USA,Walmart,,,,,
1/16/2023,Melatonin,Sleep Aid,148,38.88," ? 5,754.24 ",0.11,0,UK,iHerb,,,,,
1/16/2023,Biotin,Vitamin,149,17.79," ? 2,650.71 ",0.05,2,USA,iHerb,,,,,
1/16/2023,Green Tea Extract,Fat Burner,141,23.58," ? 3,324.78 ",0.01,1,Canada,iHerb,,,,,
1/16/2023,Iron Supplement,Mineral,138,42.06," ? 5,804.28 ",0.23,2,USA,Walmart,,,,,
1/16/2023,Electrolyte Powder,Hydration,137,42.09," ? 5,766.33 ",0.17,2,UK,Amazon,,,,,
1/23/2023,Whey Protein,Protein,153,41.83," ? 6,399.99 ",0.07,0,USA,iHerb,,,,,
1/23/2023,Vitamin C,Vitamin,154,14," ? 2,156.00 ",0,2,Canada,Walmart,,,,,
1/23/2023,Fish Oil,Omega,145,28.76," ? 4,170.20 ",0.12,1,UK,iHerb,,,,,
1/23/2023,Multivitamin,Vitamin,155,58.19," ? 9,019.45 ",0.23,3,Canada,iHerb,,,,,
1/23/2023,Pre-Workout,Performance,171,36.82," ? 6,296.22 ",0.19,2,UK,iHerb,,,,,
1/23/2023,BCAA,Amino Acid,168,59.89," ? 10,061.52 ",0.09,3,Canada,Amazon,,,,,
1/23/2023,Creatine,Performance,157,26.29," ? 4,127.53 ",0.2,3,UK,Walmart,,,,,
1/23/2023,Zinc,Mineral,139,29.61," ? 4,115.79 ",0.25,1,USA,Amazon,,,,,
1/23/2023,Collagen Peptides,Protein,140,42.69," ? 5,976.60 ",0.02,2,UK,Walmart,,,,,
1/23/2023,Magnesium,Mineral,173,13.38," ? 2,314.74 ",0.25,2,UK,iHerb,,,,,
1/23/2023,Ashwagandha,Herbal,136,18.56," ? 2,524.16 ",0.21,0,UK,iHerb,,,,,
1/23/2023,Melatonin,Sleep Aid,140,39.31," ? 5,503.40 ",0.2,2,USA,iHerb,,,,,
1/23/2023,Biotin,Vitamin,139,42.21," ? 5,867.19 ",0.04,4,UK,iHerb,,,,,
1/23/2023,Green Tea Extract,Fat Burner,150,56.86," ? 8,529.00 ",0.15,2,Canada,Amazon,,,,,
1/23/2023,Iron Supplement,Mineral,151,11.66," ? 1,760.66 ",0.07,1,UK,iHerb,,,,,
1/23/2023,Electrolyte Powder,Hydration,128,29.68," ? 3,799.04 ",0.07,0,Canada,iHerb,,,,,
1/30/2023,Whey Protein,Protein,158,29.75," ? 4,700.50 ",0.14,1,UK,Amazon,,,,,
1/30/2023,Vitamin C,Vitamin,154,34.43," ? 5,302.22 ",0.16,3,Canada,iHerb,,,,,
1/30/2023,Fish Oil,Omega,146,39.88," ? 5,822.48 ",0.23,1,USA,Walmart,,,,,
1/30/2023,Multivitamin,Vitamin,143,12.46," ? 1,781.78 ",0.03,0,UK,iHerb,,,,,
1/30/2023,Pre-Workout,Performance,164,53.08," ? 8,705.12 ",0.11,0,USA,iHerb,,,,,
1/30/2023,BCAA,Amino Acid,146,41.22," ? 6,018.12 ",0.17,1,UK,Amazon,,,,,
1/30/2023,Creatine,Performance,164,51.5," ? 8,446.00 ",0.05,3,USA,iHerb,,,,,
1/30/2023,Zinc,Mineral,143,52.17," ? 7,460.31 ",0.24,2,Canada,Walmart,,,,,
1/30/2023,Collagen Peptides,Protein,140,33.33," ? 4,666.20 ",0.22,0,USA,Amazon,,,,,
1/30/2023,Magnesium,Mineral,163,50.43," ? 8,220.09 ",0.23,1,Canada,Amazon,,,,,
1/30/2023,Ashwagandha,Herbal,145,36.47," ? 5,288.15 ",0.17,2,UK,iHerb,,,,,
1/30/2023,Melatonin,Sleep Aid,136,19.79," ? 2,691.44 ",0.23,0,UK,Walmart,,,,,
1/30/2023,Biotin,Vitamin,159,25.89," ? 4,116.51 ",0.08,2,Canada,iHerb,,,,,
1/30/2023,Green Tea Extract,Fat Burner,152,25.37," ? 3,856.24 ",0.17,2,Canada,iHerb,,,,,
1/30/2023,Iron Supplement,Mineral,135,34.14," ? 4,608.90 ",0.09,1,Canada,Walmart,,,,,
1/30/2023,Electrolyte Powder,Hydration,157,45.47," ? 7,138.79 ",0.23,2,UK,Walmart,,,,,
2/6/2023,Whey Protein,Protein,154,53.22," ? 8,195.88 ",0.07,2,UK,iHerb,,,,,
2/6/2023,Vitamin C,Vitamin,158,13.02," ? 2,057.16 ",0.2,0,USA,iHerb,,,,,
2/6/2023,Fish Oil,Omega,157,53.12," ? 8,339.84 ",0.04,1,UK,Walmart,,,,,
2/6/2023,Multivitamin,Vitamin,153,27.04," ? 4,137.12 ",0.12,1,UK,iHerb,,,,,
2/6/2023,Pre-Workout,Performance,148,38.31," ? 5,669.88 ",0.06,5,Canada,iHerb,,,,,
2/6/2023,BCAA,Amino Acid,150,33.85," ? 5,077.50 ",0.22,0,UK,Walmart,,,,,
2/6/2023,Creatine,Performance,156,18.48," ? 2,882.88 ",0.2,1,USA,Amazon,,,,,
2/6/2023,Zinc,Mineral,142,41.93," ? 5,954.06 ",0.22,2,UK,Walmart,,,,,
2/6/2023,Collagen Peptides,Protein,159,12.74," ? 2,025.66 ",0.19,2,USA,Amazon,,,,,
2/6/2023,Magnesium,Mineral,127,14.12," ? 1,793.24 ",0.18,1,Canada,Walmart,,,,,
2/6/2023,Ashwagandha,Herbal,179,40.3," ? 7,213.70 ",0.05,2,USA,Amazon,,,,,
2/6/2023,Melatonin,Sleep Aid,158,50.75," ? 8,018.50 ",0.21,0,Canada,Walmart,,,,,
2/6/2023,Biotin,Vitamin,144,34.93," ? 5,029.92 ",0.05,1,UK,Amazon,,,,,
2/6/2023,Green Tea Extract,Fat Burner,147,50.49," ? 7,422.03 ",0.1,0,UK,Amazon,,,,,
2/6/2023,Iron Supplement,Mineral,145,43.14," ? 6,255.30 ",0.21,2,UK,Walmart,,,,,
